,FTSEMIB payout,HSCEI payout,NDX payout,Triggered,Above Strike Lvl,, FTSEMIB payout (USD)  , HSCEI payout (USD) , NDX payout (USD) ,, AveragePayout Sum (USD) ,, Average Payout 
783,12060.54261,5632.767313,4497.376644,0,0,," $ 13,446.92 ", $ 724.37 ," $ 4,497.38 ",," $ 18,668.67 ",,
784,8831.939074,4124.877241,3293.430303,0,0,," $ 9,847.18 ", $ 530.46 ," $ 3,293.43 ",," $ 13,671.07 ",,
785,9821.756199,4587.162374,3662.533134,0,0,," $ 10,950.78 ", $ 589.91 ," $ 3,662.53 ",," $ 15,203.22 ",,
786,30005.85821,14013.96461,11189.18528,0,0,," $ 33,455.08 "," $ 1,802.20 "," $ 11,189.19 ",," $ 46,446.46 ",,
787,10889.42544,5085.807631,4060.667019,0,0,," $ 12,141.18 ", $ 654.03 ," $ 4,060.67 ",," $ 16,855.88 ",,
788,12202.42028,5699.029997,4550.282832,0,0,," $ 13,605.11 ", $ 732.90 ," $ 4,550.28 ",," $ 18,888.28 ",,
789,11215.80735,5238.241353,4182.374845,0,0,," $ 12,505.08 ", $ 673.64 ," $ 4,182.37 ",," $ 17,361.09 ",,
790,17318.11284,8088.267921,6457.924713,0,0,," $ 19,308.86 "," $ 1,040.15 "," $ 6,457.92 ",," $ 26,806.93 ",,
791,10768.76733,5029.455354,4015.673608,0,0,," $ 12,006.65 ", $ 646.79 ," $ 4,015.67 ",," $ 16,669.11 ",,
792,20239.22652,9452.547637,7547.208078,0,0,," $ 22,565.76 "," $ 1,215.60 "," $ 7,547.21 ",," $ 31,328.56 ",,
793,12188.84146,5692.688131,4545.219289,0,0,," $ 13,589.97 ", $ 732.08 ," $ 4,545.22 ",," $ 18,867.27 ",,
794,9739.004283,4548.51384,3631.674942,0,0,," $ 10,858.52 ", $ 584.94 ," $ 3,631.67 ",," $ 15,075.13 ",,
795,8000.856018,3736.727418,2983.519411,0,0,," $ 8,920.57 ", $ 480.54 ," $ 2,983.52 ",," $ 12,384.63 ",,
796,12644.86107,5905.667963,4715.269012,0,0,," $ 14,098.41 ", $ 759.47 ," $ 4,715.27 ",," $ 19,573.14 ",,
797,8291.86435,3872.640227,3092.036425,0,0,," $ 9,245.03 ", $ 498.02 ," $ 3,092.04 ",," $ 12,835.08 ",,
798,14941.93219,6978.494245,5571.846889,0,0,," $ 16,659.53 ", $ 897.43 ," $ 5,571.85 ",," $ 23,128.81 ",,
799,13239.47299,6183.376079,4936.999811,0,0,," $ 14,761.37 ", $ 795.18 ," $ 4,937.00 ",," $ 20,493.55 ",,
800,6569.304665,3068.13431,2449.693875,0,0,," $ 7,324.46 ", $ 394.56 ," $ 2,449.69 ",," $ 10,168.71 ",,
801,12563.75682,5867.788958,4685.025236,0,0,," $ 14,007.98 ", $ 754.60 ," $ 4,685.03 ",," $ 19,447.60 ",,
802,9421.852109,4400.390787,3513.408889,0,0,," $ 10,504.91 ", $ 565.89 ," $ 3,513.41 ",," $ 14,584.21 ",,
803,10701.67363,4998.119849,3990.654366,0,0,," $ 11,931.85 ", $ 642.76 ," $ 3,990.65 ",," $ 16,565.26 ",,
804,25005.34141,11678.51848,9324.492442,0,0,," $ 27,879.74 "," $ 1,501.86 "," $ 9,324.49 ",," $ 38,706.09 ",,
805,12777.84933,5967.778927,4764.860338,0,0,," $ 14,246.68 ", $ 767.46 ," $ 4,764.86 ",," $ 19,779.00 ",,
806,12035.83814,5621.229311,4488.164344,0,0,," $ 13,419.38 ", $ 722.89 ," $ 4,488.16 ",," $ 18,630.43 ",,
807,8907.577639,4160.203548,3321.635926,0,0,," $ 9,931.52 ", $ 535.00 ," $ 3,321.64 ",," $ 13,788.16 ",,
808,21084.36356,9847.261248,7862.359703,0,0,," $ 23,508.04 "," $ 1,266.36 "," $ 7,862.36 ",," $ 32,636.76 ",,
809,10820.12026,5053.439275,4034.823116,0,0,," $ 12,063.91 ", $ 649.87 ," $ 4,034.82 ",," $ 16,748.60 ",,
810,11259.068,5258.445845,4198.506739,0,0,," $ 12,553.31 ", $ 676.24 ," $ 4,198.51 ",," $ 17,428.06 ",,
811,17685.5927,8259.896067,6594.957964,0,0,," $ 19,718.58 "," $ 1,062.22 "," $ 6,594.96 ",," $ 27,375.76 ",,
812,8144.895831,3803.99991,3037.231861,0,0,," $ 9,081.16 ", $ 489.19 ," $ 3,037.23 ",," $ 12,607.59 ",,
813,7054.21449,3294.607057,2630.516761,0,0,," $ 7,865.11 ", $ 423.69 ," $ 2,630.52 ",," $ 10,919.31 ",,
814,9442.146083,4409.868903,3520.976512,0,0,," $ 10,527.53 ", $ 567.11 ," $ 3,520.98 ",," $ 14,615.62 ",,
815,10939.08488,5109.000624,4079.185026,0,0,," $ 12,196.55 ", $ 657.02 ," $ 4,079.19 ",," $ 16,932.75 ",,
816,13989.37445,6533.610772,5216.638084,0,0,," $ 15,597.47 ", $ 840.22 ," $ 5,216.64 ",," $ 21,654.33 ",,
817,15965.86478,7456.712698,5953.671378,0,0,," $ 17,801.16 ", $ 958.93 ," $ 5,953.67 ",," $ 24,713.77 ",,
818,15937.5738,7443.499656,5943.121673,0,0,," $ 17,769.62 ", $ 957.23 ," $ 5,943.12 ",," $ 24,669.98 ",,
819,5821.115338,2718.699254,2170.694056,0,0,," $ 6,490.26 ", $ 349.62 ," $ 2,170.69 ",," $ 9,010.58 ",,
820,7213.980632,3369.224388,2690.093559,0,0,," $ 8,043.24 ", $ 433.28 ," $ 2,690.09 ",," $ 11,166.61 ",,
821,21367.28285,9979.396144,7967.860315,0,0,," $ 23,823.48 "," $ 1,283.35 "," $ 7,967.86 ",," $ 33,074.69 ",,
822,8569.075147,4002.109022,3195.408338,0,0,," $ 9,554.10 ", $ 514.67 ," $ 3,195.41 ",," $ 13,264.18 ",,
823,8952.861351,4181.352896,3338.522224,0,0,," $ 9,982.01 ", $ 537.72 ," $ 3,338.52 ",," $ 13,858.25 ",,
824,8224.364699,3841.115125,3066.865803,0,0,," $ 9,169.77 ", $ 493.97 ," $ 3,066.87 ",," $ 12,730.60 ",,
825,8480.429149,3960.70771,3162.352243,0,0,," $ 9,455.27 ", $ 509.35 ," $ 3,162.35 ",," $ 13,126.97 ",,
826,11348.50897,5300.218444,4231.859282,0,0,," $ 12,653.04 ", $ 681.61 ," $ 4,231.86 ",," $ 17,566.50 ",,
827,12338.69716,5762.676881,4601.100484,0,0,," $ 13,757.05 ", $ 741.08 ," $ 4,601.10 ",," $ 19,099.23 ",,
828,8305.337673,3878.932821,3097.060628,0,0,," $ 9,260.05 ", $ 498.83 ," $ 3,097.06 ",," $ 12,855.94 ",,
829,9566.298347,4467.853095,3567.272895,0,0,," $ 10,665.96 ", $ 574.57 ," $ 3,567.27 ",," $ 14,807.80 ",,
830,14083.08461,6577.377255,5251.582606,0,0,," $ 15,701.96 ", $ 845.85 ," $ 5,251.58 ",," $ 21,799.39 ",,
831,17805.41301,8315.857059,6639.638961,0,0,," $ 19,852.17 "," $ 1,069.42 "," $ 6,639.64 ",," $ 27,561.23 ",,
832,6785.318206,3169.02148,2530.24533,0,0,," $ 7,565.30 ", $ 407.54 ," $ 2,530.25 ",," $ 10,503.08 ",,
833,7104.243077,3317.972456,2649.172423,0,0,," $ 7,920.89 ", $ 426.69 ," $ 2,649.17 ",," $ 10,996.75 ",,
834,12691.05287,5927.241423,4732.493934,0,0,," $ 14,149.91 ", $ 762.24 ," $ 4,732.49 ",," $ 19,644.65 ",,
835,10847.55268,5066.25134,4045.052668,0,0,," $ 12,094.50 ", $ 651.52 ," $ 4,045.05 ",," $ 16,791.07 ",,
836,13851.41276,6469.177015,5165.192168,0,0,," $ 15,443.65 ", $ 831.94 ," $ 5,165.19 ",," $ 21,440.78 ",,
837,6714.388475,3135.894391,2503.795632,0,0,," $ 7,486.22 ", $ 403.28 ," $ 2,503.80 ",," $ 10,393.29 ",,
838,12003.13171,5605.95407,4475.968117,0,0,," $ 13,382.91 ", $ 720.93 ," $ 4,475.97 ",," $ 18,579.80 ",,
839,13279.0241,6201.848068,4951.748422,0,0,," $ 14,805.47 ", $ 797.56 ," $ 4,951.75 ",," $ 20,554.77 ",,
840,10713.93311,5003.845527,3995.225925,0,0,," $ 11,945.52 ", $ 643.49 ," $ 3,995.23 ",," $ 16,584.24 ",,
841,9543.189755,4457.060437,3558.6557,0,0,," $ 10,640.19 ", $ 573.18 ," $ 3,558.66 ",," $ 14,772.03 ",,
842,14000.15337,6538.644972,5220.657546,0,0,," $ 15,609.49 ", $ 840.87 ," $ 5,220.66 ",," $ 21,671.02 ",,
843,16176.58542,7555.127867,6032.24911,0,0,," $ 18,036.11 ", $ 971.59 ," $ 6,032.25 ",," $ 25,039.95 ",,
844,12543.91245,5858.520825,4677.62527,0,0,," $ 13,985.85 ", $ 753.41 ," $ 4,677.63 ",," $ 19,416.89 ",,
845,9598.970761,4483.112451,3579.456439,0,0,," $ 10,702.39 ", $ 576.53 ," $ 3,579.46 ",," $ 14,858.37 ",,
846,8023.541741,3747.32258,2991.978918,0,0,," $ 8,945.86 ", $ 481.91 ," $ 2,991.98 ",," $ 12,419.74 ",,
847,9311.32924,4348.772081,3472.194908,0,0,," $ 10,381.68 ", $ 559.25 ," $ 3,472.19 ",," $ 14,413.13 ",,
848,11195.35626,5228.689854,4174.748631,0,0,," $ 12,482.28 ", $ 672.41 ," $ 4,174.75 ",," $ 17,329.44 ",,
849,7705.906397,3598.973866,2873.53269,0,0,," $ 8,591.71 ", $ 462.83 ," $ 2,873.53 ",," $ 11,928.07 ",,
850,11119.37127,5193.201751,4146.413826,0,0,," $ 12,397.56 ", $ 667.85 ," $ 4,146.41 ",," $ 17,211.82 ",,
851,13730.71565,6412.806523,5120.184214,0,0,," $ 15,309.08 ", $ 824.69 ," $ 5,120.18 ",," $ 21,253.95 ",,
852,11320.90207,5287.324892,4221.564669,0,0,," $ 12,622.26 ", $ 679.95 ," $ 4,221.56 ",," $ 17,523.77 ",,
853,9148.112195,4272.543036,3411.331268,0,0,," $ 10,199.70 ", $ 549.45 ," $ 3,411.33 ",," $ 14,160.48 ",,
854,35559.84037,16607.90173,13260.26537,1,0,," $ 39,647.50 "," $ 2,135.78 "," $ 13,260.27 ",," $ 55,043.54 ",,
855,6670.998065,3115.629293,2487.615347,0,0,," $ 7,437.84 ", $ 400.67 ," $ 2,487.62 ",," $ 10,326.12 ",,
856,18913.70592,8833.475236,7052.921415,0,0,," $ 21,087.86 "," $ 1,135.98 "," $ 7,052.92 ",," $ 29,276.77 ",,
857,8887.915522,4151.020534,3314.303922,0,0,," $ 9,909.59 ", $ 533.82 ," $ 3,314.30 ",," $ 13,757.72 ",,
858,12476.50942,5827.040849,4652.490678,0,0,," $ 13,910.70 ", $ 749.36 ," $ 4,652.49 ",," $ 19,312.55 ",,
859,9349.61595,4366.653542,3486.472024,0,0,," $ 10,424.37 ", $ 561.55 ," $ 3,486.47 ",," $ 14,472.39 ",,
860,15349.89333,7169.028806,5723.975609,0,0,," $ 17,114.39 ", $ 921.94 ," $ 5,723.98 ",," $ 23,760.30 ",,
861,18109.08373,8457.683721,6752.87778,0,0,," $ 20,190.75 "," $ 1,087.66 "," $ 6,752.88 ",," $ 28,031.29 ",,
862,7503.142136,3504.274653,2797.921892,0,0,," $ 8,365.64 ", $ 450.65 ," $ 2,797.92 ",," $ 11,614.21 ",,
863,20278.90677,9471.079939,7562.004845,0,0,," $ 22,610.00 "," $ 1,217.98 "," $ 7,562.00 ",," $ 31,389.98 ",,
864,8574.721773,4004.746227,3197.513965,0,0,," $ 9,560.40 ", $ 515.01 ," $ 3,197.51 ",," $ 13,272.92 ",,
865,8507.225675,3973.222785,3172.344669,0,0,," $ 9,485.14 ", $ 510.96 ," $ 3,172.34 ",," $ 13,168.45 ",,
866,12367.38795,5776.07665,4611.799277,0,0,," $ 13,789.04 ", $ 742.80 ," $ 4,611.80 ",," $ 19,143.64 ",,
867,7577.501037,3539.003304,2825.650328,0,0,," $ 8,448.55 ", $ 455.12 ," $ 2,825.65 ",," $ 11,729.31 ",,
868,17795.25754,8311.114038,6635.851985,0,0,," $ 19,840.85 "," $ 1,068.81 "," $ 6,635.85 ",," $ 27,545.51 ",,
869,8382.535161,3914.987209,3125.847573,0,0,," $ 9,346.12 ", $ 503.47 ," $ 3,125.85 ",," $ 12,975.44 ",,
870,9308.821939,4347.601068,3471.259936,0,0,," $ 10,378.88 ", $ 559.10 ," $ 3,471.26 ",," $ 14,409.25 ",,
871,8330.932019,3890.886428,3106.60476,0,0,," $ 9,288.59 ", $ 500.37 ," $ 3,106.60 ",," $ 12,895.56 ",,
872,8256.568872,3856.155793,3078.874741,0,0,," $ 9,205.67 ", $ 495.90 ," $ 3,078.87 ",," $ 12,780.45 ",,
873,8732.410942,4078.393527,3256.31626,0,0,," $ 9,736.21 ", $ 524.48 ," $ 3,256.32 ",," $ 13,517.01 ",,
874,15444.66055,7213.28898,5759.314309,0,0,," $ 17,220.05 ", $ 927.63 ," $ 5,759.31 ",," $ 23,906.99 ",,
875,11872.64509,5545.011474,4427.309652,0,0,," $ 13,237.42 ", $ 713.09 ," $ 4,427.31 ",," $ 18,377.82 ",,
876,9249.935447,4320.098665,3449.301161,0,0,," $ 10,313.23 ", $ 555.56 ," $ 3,449.30 ",," $ 14,318.10 ",,
877,12634.56145,5900.857616,4711.428282,0,0,," $ 14,086.92 ", $ 758.85 ," $ 4,711.43 ",," $ 19,557.20 ",,
878,9926.680418,4636.166281,3701.659378,0,0,," $ 11,067.77 ", $ 596.21 ," $ 3,701.66 ",," $ 15,365.64 ",,
879,10651.56969,4974.719257,3971.970606,0,0,," $ 11,875.98 ", $ 639.75 ," $ 3,971.97 ",," $ 16,487.70 ",,
880,31955.55242,14924.55165,11916.2263,0,0,," $ 35,628.89 "," $ 1,919.30 "," $ 11,916.23 ",," $ 49,464.41 ",,
881,12758.43917,5958.713586,4757.622287,0,0,," $ 14,225.04 ", $ 766.29 ," $ 4,757.62 ",," $ 19,748.95 ",,
882,8637.953086,4034.27784,3221.092923,0,0,," $ 9,630.90 ", $ 518.81 ," $ 3,221.09 ",," $ 13,370.80 ",,
883,10176.0657,4752.63942,3794.655156,0,0,," $ 11,345.82 ", $ 611.19 ," $ 3,794.66 ",," $ 15,751.66 ",,
884,6092.698479,2845.539703,2271.967417,0,0,," $ 6,793.06 ", $ 365.94 ," $ 2,271.97 ",," $ 9,430.97 ",,
885,9158.112472,4277.213575,3415.060372,0,0,," $ 10,210.85 ", $ 550.05 ," $ 3,415.06 ",," $ 14,175.96 ",,
886,13737.36616,6415.912579,5122.664186,0,0,," $ 15,316.50 ", $ 825.09 ," $ 5,122.66 ",," $ 21,264.25 ",,
887,11353.44873,5302.525512,4233.701317,0,0,," $ 12,658.54 ", $ 681.90 ," $ 4,233.70 ",," $ 17,574.15 ",,
888,10737.21767,5014.72037,4003.908738,0,0,," $ 11,971.48 ", $ 644.89 ," $ 4,003.91 ",," $ 16,620.28 ",,
889,13261.04751,6193.452267,4945.044953,0,0,," $ 14,785.42 ", $ 796.48 ," $ 4,945.04 ",," $ 20,526.95 ",,
890,10732.91687,5012.711722,4002.304971,0,0,," $ 11,966.68 ", $ 644.63 ," $ 4,002.30 ",," $ 16,613.62 ",,
891,13852.66086,6469.759926,5165.657583,0,0,," $ 15,445.04 ", $ 832.01 ," $ 5,165.66 ",," $ 21,442.71 ",,
892,10246.44421,4785.509065,3820.899303,0,0,," $ 11,424.29 ", $ 615.42 ," $ 3,820.90 ",," $ 15,860.60 ",,
893,12007.21665,5607.861907,4477.491393,0,0,," $ 13,387.46 ", $ 721.17 ," $ 4,477.49 ",," $ 18,586.13 ",,
894,9877.480273,4613.187798,3683.312643,0,0,," $ 11,012.91 ", $ 593.26 ," $ 3,683.31 ",," $ 15,289.48 ",,
895,15823.99779,7390.455007,5900.769176,0,0,," $ 17,642.99 ", $ 950.41 ," $ 5,900.77 ",," $ 24,494.17 ",,
896,14552.52552,6796.625387,5426.637135,0,0,," $ 16,225.36 ", $ 874.05 ," $ 5,426.64 ",," $ 22,526.04 ",,
897,10492.03443,4900.209756,3912.479902,0,0,," $ 11,698.11 ", $ 630.17 ," $ 3,912.48 ",," $ 16,240.76 ",,
898,11719.83929,5473.644907,4370.328365,0,0,," $ 13,067.05 ", $ 703.91 ," $ 4,370.33 ",," $ 18,141.29 ",,
899,14390.3272,6720.872127,5366.153375,0,0,," $ 16,044.52 ", $ 864.30 ," $ 5,366.15 ",," $ 22,274.97 ",,
900,20025.56182,9352.757474,7467.532507,0,0,," $ 22,327.53 "," $ 1,202.76 "," $ 7,467.53 ",," $ 30,997.83 ",,
901,16822.419,7856.758598,6273.080468,0,0,," $ 18,756.18 "," $ 1,010.38 "," $ 6,273.08 ",," $ 26,039.64 ",,
902,14352.80956,6703.349855,5352.163048,0,0,," $ 16,002.69 ", $ 862.05 ," $ 5,352.16 ",," $ 22,216.90 ",,
903,9911.198466,4628.935575,3695.886158,0,0,," $ 11,050.51 ", $ 595.28 ," $ 3,695.89 ",," $ 15,341.67 ",,
904,8676.279638,4052.177909,3235.384896,0,0,," $ 9,673.63 ", $ 521.11 ," $ 3,235.38 ",," $ 13,430.13 ",,
905,14896.00155,6957.042757,5554.719353,0,0,," $ 16,608.32 ", $ 894.68 ," $ 5,554.72 ",," $ 23,057.71 ",,
906,11787.60708,5505.295243,4395.598978,0,0,," $ 13,142.61 ", $ 707.98 ," $ 4,395.60 ",," $ 18,246.19 ",,
907,9944.597742,4644.534405,3708.340749,0,0,," $ 11,087.74 ", $ 597.29 ," $ 3,708.34 ",," $ 15,393.37 ",,
908,10294.77539,4808.08171,3838.922004,0,0,," $ 11,478.18 ", $ 618.32 ," $ 3,838.92 ",," $ 15,935.42 ",,
909,12855.12343,6003.869097,4793.675852,0,0,," $ 14,332.84 ", $ 772.10 ," $ 4,793.68 ",," $ 19,898.61 ",,
910,12255.4399,5723.792328,4570.053847,0,0,," $ 13,664.22 ", $ 736.08 ," $ 4,570.05 ",," $ 18,970.35 ",,
911,12107.32629,5654.617207,4514.822279,0,0,," $ 13,499.08 ", $ 727.18 ," $ 4,514.82 ",," $ 18,741.09 ",,
912,15634.22861,7301.825025,5830.004241,0,0,," $ 17,431.41 ", $ 939.01 ," $ 5,830.00 ",," $ 24,200.43 ",,
913,16270.82906,7599.143509,6067.392567,0,0,," $ 18,141.19 ", $ 977.25 ," $ 6,067.39 ",," $ 25,185.83 ",,
914,8896.672425,4155.110367,3317.569372,0,0,," $ 9,919.36 ", $ 534.35 ," $ 3,317.57 ",," $ 13,771.27 ",,
915,9453.055801,4414.964189,3525.044747,0,0,," $ 10,539.70 ", $ 567.76 ," $ 3,525.04 ",," $ 14,632.51 ",,
916,8763.577064,4092.949382,3267.938108,0,0,," $ 9,770.96 ", $ 526.35 ," $ 3,267.94 ",," $ 13,565.25 ",,
917,7259.958493,3390.697932,2707.238705,0,0,," $ 8,094.50 ", $ 436.04 ," $ 2,707.24 ",," $ 11,237.78 ",,
918,9351.917975,4367.728682,3487.330449,0,0,," $ 10,426.93 ", $ 561.69 ," $ 3,487.33 ",," $ 14,475.96 ",,
919,22616.4057,10562.78767,8433.658256,0,0,," $ 25,216.20 "," $ 1,358.37 "," $ 8,433.66 ",," $ 35,008.23 ",,
920,7337.65817,3426.986863,2736.212917,0,0,," $ 8,181.13 ", $ 440.71 ," $ 2,736.21 ",," $ 11,358.06 ",,
921,19109.65859,8924.993157,7125.992171,0,0,," $ 21,306.34 "," $ 1,147.75 "," $ 7,125.99 ",," $ 29,580.09 ",,
922,15575.27384,7274.290735,5808.020007,0,0,," $ 17,365.67 ", $ 935.47 ," $ 5,808.02 ",," $ 24,109.17 ",,
923,8123.972859,3794.228025,3029.429684,0,0,," $ 9,057.84 ", $ 487.94 ," $ 3,029.43 ",," $ 12,575.20 ",,
924,13608.70125,6355.820801,5074.685041,0,0,," $ 15,173.04 ", $ 817.36 ," $ 5,074.69 ",," $ 21,065.09 ",,
925,9341.852379,4363.027636,3483.576987,0,0,," $ 10,415.71 ", $ 561.09 ," $ 3,483.58 ",," $ 14,460.37 ",,
926,12261.89582,5726.807508,4572.46126,0,0,," $ 13,671.42 ", $ 736.47 ," $ 4,572.46 ",," $ 18,980.35 ",,
927,11718.69755,5473.111669,4369.902611,0,0,," $ 13,065.78 ", $ 703.84 ," $ 4,369.90 ",," $ 18,139.52 ",,
928,22122.41364,10332.07314,8249.448603,0,0,," $ 24,665.42 "," $ 1,328.70 "," $ 8,249.45 ",," $ 34,243.57 ",,
929,11837.96689,5528.815337,4414.378152,0,0,," $ 13,198.76 ", $ 711.01 ," $ 4,414.38 ",," $ 18,324.14 ",,
930,10297.67444,4809.435683,3840.003058,0,0,," $ 11,481.41 ", $ 618.49 ," $ 3,840.00 ",," $ 15,939.90 ",,
931,7085.073854,3309.019644,2642.024219,0,0,," $ 7,899.51 ", $ 425.54 ," $ 2,642.02 ",," $ 10,967.08 ",,
932,10433.60033,4872.918642,3890.689828,0,0,," $ 11,632.96 ", $ 626.66 ," $ 3,890.69 ",," $ 16,150.31 ",,
933,10951.76979,5114.924996,4083.915229,0,0,," $ 12,210.69 ", $ 657.78 ," $ 4,083.92 ",," $ 16,952.39 ",,
934,6436.216297,3005.976592,2400.065219,0,0,," $ 7,176.07 ", $ 386.57 ," $ 2,400.07 ",," $ 9,962.70 ",,
935,13976.22639,6527.47009,5211.735173,0,0,," $ 15,582.81 ", $ 839.43 ," $ 5,211.74 ",," $ 21,633.98 ",,
936,8977.64468,4192.927726,3347.763927,0,0,," $ 10,009.64 ", $ 539.21 ," $ 3,347.76 ",," $ 13,896.61 ",,
937,9140.965818,4269.205386,3408.666384,0,0,," $ 10,191.73 ", $ 549.02 ," $ 3,408.67 ",," $ 14,149.42 ",,
938,9377.117371,4379.497832,3496.727304,0,0,," $ 10,455.03 ", $ 563.20 ," $ 3,496.73 ",," $ 14,514.96 ",,
939,14803.04254,6913.627092,5520.054936,0,0,," $ 16,504.67 ", $ 889.09 ," $ 5,520.05 ",," $ 22,913.82 ",,
940,12031.91971,5619.399247,4486.703164,0,0,," $ 13,415.01 ", $ 722.65 ," $ 4,486.70 ",," $ 18,624.36 ",,
941,9238.421631,4314.721241,3445.007659,0,0,," $ 10,300.39 ", $ 554.87 ," $ 3,445.01 ",," $ 14,300.27 ",,
942,11751.02835,5488.211476,4381.958766,0,0,," $ 13,101.83 ", $ 705.78 ," $ 4,381.96 ",," $ 18,189.57 ",,
943,15755.36278,7358.399644,5875.175176,0,0,," $ 17,566.47 ", $ 946.29 ," $ 5,875.18 ",," $ 24,387.93 ",,
944,14634.94063,6835.116618,5457.369731,0,0,," $ 16,317.25 ", $ 879.00 ," $ 5,457.37 ",," $ 22,653.61 ",,
945,9552.254869,4461.294216,3562.036081,0,0,," $ 10,650.30 ", $ 573.72 ," $ 3,562.04 ",," $ 14,786.06 ",,
946,11111.5794,5189.562632,4143.508239,0,0,," $ 12,388.87 ", $ 667.38 ," $ 4,143.51 ",," $ 17,199.76 ",,
947,9936.871371,4640.925874,3705.459585,0,0,," $ 11,079.13 ", $ 596.82 ," $ 3,705.46 ",," $ 15,381.41 ",,
948,13357.7208,6238.602651,4981.094423,0,0,," $ 14,893.21 ", $ 802.28 ," $ 4,981.09 ",," $ 20,676.59 ",,
949,12529.47102,5851.776085,4672.24006,0,0,," $ 13,969.75 ", $ 752.54 ," $ 4,672.24 ",," $ 19,394.53 ",,
950,10390.65065,4852.859379,3874.673888,0,0,," $ 11,585.07 ", $ 624.08 ," $ 3,874.67 ",," $ 16,083.82 ",,
951,7255.086133,3388.422341,2705.421802,0,0,," $ 8,089.07 ", $ 435.75 ," $ 2,705.42 ",," $ 11,230.24 ",,
952,11094.48467,5181.578692,4137.133613,0,0,," $ 12,369.81 ", $ 666.35 ," $ 4,137.13 ",," $ 17,173.30 ",,
953,10307.99385,4814.255271,3843.851168,0,0,," $ 11,492.91 ", $ 619.11 ," $ 3,843.85 ",," $ 15,955.88 ",,
954,10637.50674,4968.151285,3966.726532,0,0,," $ 11,860.30 ", $ 638.90 ," $ 3,966.73 ",," $ 16,465.93 ",,
955,19077.41895,8909.935922,7113.970006,0,0,," $ 21,270.40 "," $ 1,145.82 "," $ 7,113.97 ",," $ 29,530.18 ",,
956,8930.926856,4171.108589,3330.34285,0,0,," $ 9,957.55 ", $ 536.40 ," $ 3,330.34 ",," $ 13,824.30 ",,
957,26013.77154,12149.49665,9700.536063,0,0,," $ 29,004.09 "," $ 1,562.43 "," $ 9,700.54 ",," $ 40,267.05 ",,
958,9450.142216,4413.603425,3523.958271,0,0,," $ 10,536.45 ", $ 567.59 ," $ 3,523.96 ",," $ 14,628.00 ",,
959,6813.058954,3181.977546,2540.589856,0,0,," $ 7,596.23 ", $ 409.20 ," $ 2,540.59 ",," $ 10,546.02 ",,
960,9354.829353,4369.088415,3488.416102,0,0,," $ 10,430.18 ", $ 561.86 ," $ 3,488.42 ",," $ 14,480.46 ",,
961,8276.614197,3865.517781,3086.349643,0,0,," $ 9,228.02 ", $ 497.11 ," $ 3,086.35 ",," $ 12,811.48 ",,
962,8521.106134,3979.705528,3177.520692,0,0,," $ 9,500.62 ", $ 511.79 ," $ 3,177.52 ",," $ 13,189.93 ",,
963,8700.655464,4063.562418,3244.474642,0,0,," $ 9,700.81 ", $ 522.57 ," $ 3,244.47 ",," $ 13,467.86 ",,
964,15422.37276,7202.87967,5751.003191,0,0,," $ 17,195.20 ", $ 926.29 ," $ 5,751.00 ",," $ 23,872.49 ",,
965,8870.892456,4143.070065,3307.95602,0,0,," $ 9,890.61 ", $ 532.80 ," $ 3,307.96 ",," $ 13,731.37 ",,
966,17605.34366,8222.416478,6565.033094,0,0,," $ 19,629.10 "," $ 1,057.40 "," $ 6,565.03 ",," $ 27,251.54 ",,
967,16081.47664,7510.708171,5996.783043,0,0,," $ 17,930.07 ", $ 965.88 ," $ 5,996.78 ",," $ 24,892.73 ",,
968,10995.02192,5135.125515,4100.043952,0,0,," $ 12,258.92 ", $ 660.38 ," $ 4,100.04 ",," $ 17,019.34 ",,
969,14296.70113,6677.14492,5331.240213,0,0,," $ 15,940.13 ", $ 858.68 ," $ 5,331.24 ",," $ 22,130.05 ",,
970,9377.661133,4379.751791,3496.930073,0,0,," $ 10,455.64 ", $ 563.24 ," $ 3,496.93 ",," $ 14,515.80 ",,
971,13070.27034,6104.351515,4873.90414,0,0,," $ 14,572.72 ", $ 785.02 ," $ 4,873.90 ",," $ 20,231.64 ",,
972,10217.70673,4772.087488,3810.183098,0,0,," $ 11,392.25 ", $ 613.69 ," $ 3,810.18 ",," $ 15,816.12 ",,
973,10050.49874,4693.99451,3747.831235,0,0,," $ 11,205.82 ", $ 603.65 ," $ 3,747.83 ",," $ 15,557.30 ",,
974,10127.02342,4729.734667,3776.367288,0,0,," $ 11,291.14 ", $ 608.24 ," $ 3,776.37 ",," $ 15,675.75 ",,
975,9588.173544,4478.069708,3575.430156,0,0,," $ 10,690.35 ", $ 575.88 ," $ 3,575.43 ",," $ 14,841.66 ",,
976,7741.502444,3615.598678,2886.806456,0,0,," $ 8,631.40 ", $ 464.97 ," $ 2,886.81 ",," $ 11,983.17 ",,
977,11163.93408,5214.014409,4163.031299,0,0,," $ 12,447.25 ", $ 670.52 ," $ 4,163.03 ",," $ 17,280.80 ",,
978,19314.67835,9020.745781,7202.444044,0,0,," $ 21,534.93 "," $ 1,160.07 "," $ 7,202.44 ",," $ 29,897.44 ",,
979,5257.884761,2455.647509,1960.66536,0,0,," $ 5,862.29 ", $ 315.80 ," $ 1,960.67 ",," $ 8,138.75 ",,
